chaps_id,birth_date,breed,reg_no,reg_name,elec_id,sire_id,dam_id,sex,sex_date,birth_weight,calving_ease,state,herd_id,cow_age
664,0000-00-00,HP,,,,20245,0,2,0000-00-00,90,0,,H38,7
665,0000-00-00,ARLOAN,,,9.49E+14,20437,10088,3,0000-00-00,56,1,,H38,6
666,0000-00-00,ARLOLOAN,,,9.49E+14,531,10195,2,0000-00-00,50,1,,H38,2
667,0000-00-00,ARLOANHH,,,9.49E+14,20437,10138,2,0000-00-00,60,1,,H38,4
668,0000-00-00,ARARLOAN,,,,20437,479,3,0000-00-00,55,1,,H38,3
669,0000-00-00,ARLOLOAN,,,9.49E+14,20439,409,2,0000-00-00,60,1,,H38,4
670,0000-00-00,ARLOLOAN,,,9.49E+14,495,10196,3,0000-00-00,60,1,,H38,2
671,0000-00-00,ARLOANSM,,,9.49E+14,495,10185,3,0000-00-00,65,1,,H38,2
672,0000-00-00,ARLOARHH,,,9.49E+14,20437,10124,2,0000-00-00,65,1,,H38,4
673,0000-00-00,ARLOARAN,,,9.49E+14,20425,10134,3,0000-00-00,82,1,,H38,4
674,0000-00-00,ARLOANAN,,,9.49E+14,20437,10113,3,0000-00-00,68,1,,H38,6
675,0000-00-00,ARLOLOAN,,,9.49E+14,531,10193,2,0000-00-00,55,1,,H38,2
676,0000-00-00,ARLOAN,,,9.49E+14,20444,10141,2,0000-00-00,75,1,,H38,4
677,0000-00-00,ARARLOAN,,,9.49E+14,20439,403,3,0000-00-00,75,1,,H38,4
678,0000-00-00,ARARLOAN,,,9.49E+14,20425,485,3,0000-00-00,75,1,,H38,3
679,0000-00-00,ARLOARAN,,,9.49E+14,20425,10131,3,0000-00-00,77,1,,H38,4
680,0000-00-00,ARARLOLO,,,9.49E+14,20444,478,2,0000-00-00,80,1,,H38,3
681,0000-00-00,ANANARMX,,,9.49E+14,20424,10156,2,0000-00-00,55,1,,H38,4
682,0000-00-00,ARLOANHH,,,9.49E+14,20425,10082,2,0000-00-00,75,1,,H38,6
683,0000-00-00,ARLOANGV,,,9.49E+14,20439,10059,3,0000-00-00,75,1,,H38,8
684,0000-00-00,ARLOLOAN,,,9.49E+14,531,10187,2,0000-00-00,65,1,,H38,2
685,0000-00-00,ARARLOAN,,,9.49E+14,20437,422,2,0000-00-00,42,1,,H38,4
686,0000-00-00,ARANLOAN,,,9.49E+14,20437,463,2,0000-00-00,65,1,,H38,3
687,0000-00-00,ARLOHH,,,9.49E+14,20439,10070,2,0000-00-00,70,1,,H38,7
688,0000-00-00,ARLOLOAN,,,9.49E+14,495,10191,2,0000-00-00,55,1,,H38,2
689,0000-00-00,ARLOLOAN,,,9.49E+14,531,10194,2,0000-00-00,52,1,,H38,2
690,0000-00-00,ARARLOAN,,,9.49E+14,20439,472,2,0000-00-00,82,1,,H38,3
691,0000-00-00,ARLOARAN,,,9.49E+14,20439,10129,3,0000-00-00,85,1,,H38,4
692,0000-00-00,ARLOLOAN,,,9.49E+14,495,10183,2,0000-00-00,55,1,,H38,2
693,0000-00-00,ARLOANHH,,,9.49E+14,20444,10104,2,0000-00-00,80,1,,H38,6
694,0000-00-00,ARLOLOAN,,,9.49E+14,20439,375,2,0000-00-00,78,1,,H38,6
695,0000-00-00,ARLOAN,,,9.49E+14,20439,10111,2,0000-00-00,73,1,,H38,6
696,0000-00-00,ARARLOAN,,,9.49E+14,20439,480,2,0000-00-00,86,1,,H38,3
697,0000-00-00,ARARLOAN,,,9.49E+14,20439,424,2,0000-00-00,80,1,,H38,4
698,0000-00-00,ARLOLOAN,,,9.49E+14,495,10190,3,0000-00-00,70,1,,H38,2
699,0000-00-00,ARLOANAN,,,9.49E+14,20439,10086,2,0000-00-00,82,1,,H38,6
700,0000-00-00,ARARLOAN,,,9.49E+14,20437,461,3,0000-00-00,72,1,,H38,3
701,0000-00-00,ARLOANHH,,,9.49E+14,20437,10078,3,0000-00-00,75,1,,H38,7
702,0000-00-00,ARLOANHH,,,,20447,10115,3,0000-00-00,100,1,,H38,6
703,0000-00-00,ARLOHHAR,,,9.49E+14,20439,372,2,0000-00-00,72,1,,H38,6
704,0000-00-00,ARLOARHH,,,9.49E+14,20444,10056,2,0000-00-00,67,1,,H38,9
705,0000-00-00,ARLOLOAN,,,9.49E+14,531,10184,2,0000-00-00,63,1,,H38,2
706,0000-00-00,ARARLOAN,,,9.49E+14,20447,448,3,0000-00-00,90,1,,H38,3
707,0000-00-00,ARLOANHH,,,9.49E+14,20447,10142,3,0000-00-00,90,1,,H38,4
708,0000-00-00,ARANARHH,,,9.49E+14,20437,10163,3,0000-00-00,80,1,,H38,3
709,0000-00-00,ARLOLOAN,,,9.49E+14,521,10188,2,0000-00-00,75,1,,H38,2
710,0000-00-00,ARARLOAN,,,9.49E+14,20425,400,2,0000-00-00,60,1,,H38,4
711,0000-00-00,ARLOANHH,,,9.49E+14,20437,10103,2,0000-00-00,60,1,,H38,6
712,0000-00-00,ARLOLOAN,,,,495,10186,2,0000-00-00,75,1,,H38,2
713,0000-00-00,ARLOANHH,,,9.49E+14,20437,10108,3,0000-00-00,75,1,,H38,6
714,0000-00-00,ARARLOAN,,,9.49E+14,20439,457,3,0000-00-00,82,1,,H38,3
715,0000-00-00,ARLOHHAR,,,9.49E+14,20425,420,3,0000-00-00,75,1,,H38,4
716,0000-00-00,ARARLOAN,,,9.49E+14,20425,467,3,0000-00-00,80,3,,H38,3
717,0000-00-00,ARLOLOHH,,,9.49E+14,20439,373,3,0000-00-00,75,1,,H38,6
718,0000-00-00,ARLOANHH,,,9.49E+14,20437,10102,3,0000-00-00,72,1,,H38,6
719,0000-00-00,ARARLOAN,,,9.49E+14,20425,471,2,0000-00-00,82,1,,H38,3
720,0000-00-00,ARLOANAN,,,9.49E+14,20439,10118,2,0000-00-00,75,1,,H38,6
721,0000-00-00,ARLOLOAN,,,9.49E+14,521,10180,3,0000-00-00,60,1,,H38,2
722,0000-00-00,ARARLOAN,,,9.49E+14,20444,402,3,0000-00-00,85,1,,H38,4
723,0000-00-00,ARLOANAN,,,9.49E+14,20437,10157,2,0000-00-00,85,1,,H38,4
724,0000-00-00,ARLOLOAR,,,9.49E+14,531,10182,2,0000-00-00,75,1,,H38,2
725,0000-00-00,ARLOLOAR,,,9.49E+14,521,10181,3,0000-00-00,75,1,,H38,2
726,0000-00-00,ARLOANAR,,,9.49E+14,20437,10057,2,0000-00-00,60,1,,H38,9
727,0000-00-00,ARLOARHH,,,9.49E+14,20439,10095,3,0000-00-00,65,1,,H38,6
728,0000-00-00,ARLOANHH,,,9.49E+14,20447,10062,3,0000-00-00,75,1,,H38,8
729,0000-00-00,ARANLOHH,,,9.49E+14,20425,456,3,0000-00-00,82,1,,H38,3
730,0000-00-00,ARLOHHAN,,,9.49E+14,20439,10055,3,0000-00-00,75,1,,H38,9
731,0000-00-00,ARLOAN,,,9.49E+14,20439,10093,2,0000-00-00,80,1,,H38,6
732,0000-00-00,ARARLOAN,,,9.49E+14,20425,434,3,0000-00-00,85,1,,H38,4
733,0000-00-00,ARANARHP,,,9.49E+14,20425,10167,3,0000-00-00,80,1,,H38,3
734,0000-00-00,ARARANAN,,,9.49E+14,20437,10176,2,0000-00-00,70,1,,H38,3
735,0000-00-00,ARLOLOAN,,,9.49E+14,531,10192,2,0000-00-00,70,1,,H38,2
736,0000-00-00,ARLOANAN,,,9.49E+14,20447,10096,2,0000-00-00,72,1,,H38,6
737,0000-00-00,ARARLOAN,,,9.49E+14,20425,466,2,0000-00-00,58,1,,H38,3
738,0000-00-00,ARLOANHH,,,9.49E+14,20447,10139,2,0000-00-00,75,1,,H38,4
739,0000-00-00,ARARLOAN,,,9.49E+14,20439,453,3,0000-00-00,70,1,,H38,3
740,0000-00-00,ARLOANAN,,,9.49E+14,20439,10119,3,0000-00-00,80,1,,H38,6
741,0000-00-00,ARARLOLO,,,9.49E+14,20437,417,3,0000-00-00,70,1,,H38,4
742,0000-00-00,ARLOANHH,,,,20439,10156,2,0000-00-00,70,4,,H38,4
743,0000-00-00,ARLOLOAN,,,,531,10189,2,0000-00-00,70,4,,H38,2
744,0000-00-00,ARLOLOAR,,,,531,10182,3,0000-00-00,62,1,,H38,2
745,0000-00-00,ARLOLOHH,,,,20439,414,2,0000-00-00,80,1,,H38,4
746,0000-00-00,ARARLOAN,,,,20444,407,0,0000-00-00,0,0,,H38,4
