"H38",10126,2008-03-22 0:00:00,"LOANHHAN","","","949000000006294","307M","S6038",,"2",,
"H38",10127,2008-03-22 0:00:00,"LOANANAN","","","949000000007115","307M","N3089",,"2",,
"H38",400,2008-03-22 0:00:00,"ARLOAN","","","949000000009533","S6032","S6104",,"2",,
"H38",401,2008-03-22 0:00:00,"LOLOANGV","","","949000000007919","307M","P4082",,"2",,
"H38",10130,2008-03-23 0:00:00,"LOARANHH","","","949000000039731","UNKNLO","S6154",,"2",,
"H38",10131,2008-03-24 0:00:00,"LOARHH","","","949000000072620","UNKNLO","S6107",,"2",,
"H38",10132,2008-03-24 0:00:00,"LOARAN","","","949000000015010","UNKNLO","S6247",,"2",,
"H38",402,2008-03-23 0:00:00,"ARLOANAN","","","949000000247966","S6032","S6242",,"2",,
"H38",403,2008-03-24 0:00:00,"ARLOAN","","","949000000200151","S6032","S6121",,"2",,
"H38",10135,2008-03-25 0:00:00,"LOARANHH","","","949000000040026","UNKNLO","S6131",,"2",,
"H38",406,2008-03-25 0:00:00,"ARLOHHAR","","","949000000071179","S6032","S6072",,"2",,
"H38",407,2008-03-25 0:00:00,"ARLOAN","","","949000000077822","S6032","S6196",,"2",,
"H38",408,2008-03-27 0:00:00,"LOAN","","","949000000073927","307M","N3087",,"2",,
"H38",10139,2008-03-27 0:00:00,"LOANHHAN","","","949000000196257","UNKNLO","S6070",,"2",,
"H38",10140,2008-03-27 0:00:00,"LOANHHAN","","","949000000016024","UNKNLO","S6046",,"2",,
"H38",409,2008-03-27 0:00:00,"LOLOANHH","","","949000000196710","307M","R5282",,"2",,
"H38",10142,2008-03-29 0:00:00,"LOAN","","","949000000015356","UNKNLO","S6011",,"2",,
"H38",10143,2008-03-30 0:00:00,"LOANHHAN","","","949000000249320","UNKNLO","S6069",,"2",,
"H38",414,2008-03-31 0:00:00,"LOLOHHAN","","","949000000013836","307M","P4191",,"2",,
"H38",10145,2008-04-02 0:00:00,"LOANANHH","","","949000000198804","UNKNLO","S6006",,"2",,
"H38",417,2008-04-04 0:00:00,"ARLOLOHH","","","949000000008829","S6032","S6093",,"2",,
"H38",420,2008-04-07 0:00:00,"LOHHARHH","","","949000000075418","307M","N3099",,"2",,
"H38",422,2008-04-07 0:00:00,"ARLOANHH","","","949000000200035","S6032","S6248",,"2",,
"H38",10149,2008-04-11 0:00:00,"LOANARAN","","","949000000013923","UNKNLO","S6051",,"2",,
"H38",10150,2008-04-13 0:00:00,"LOAN","","","949000000247682","UNKNLO","S6065",,"2",,
"H38",10151,2008-04-13 0:00:00,"LOANAR","","","949000000070457","UNKNLO","S6086",,"2",,
"H38",424,2008-04-14 0:00:00,"ARLOANHH","","","949000000200098","S6032","S6135",,"2",,
"H38",426,2008-04-16 0:00:00,"ARLOANHH","","","949000000197376","S6032","S6184",,"2",,
"H38",10154,2008-04-16 0:00:00,"LOANHPAN","","","949000000008213","UNKNLO","S6102",,"2",,
"H38",429,2008-04-18 0:00:00,"ARLOANAN","","","949000000040023","S6032","S6244",,"2",,
"H38",434,2008-04-20 0:00:00,"ARLOAN","","","949000000200530","S6032","S6230",,"2",,
"H38",10157,2008-04-21 0:00:00,"LOANHHAN","","","949000000198666","UNKNLO","S6049",,"2",,
"H38",10158,2008-04-29 0:00:00,"LOANANGV","","","949000000194493","UNKNLO","S6016",,"2",,
"H38",439,2008-05-08 0:00:00,"ARLOAN","","","949000000132941","S6032","S6259",,"2",,
"H38",10160,,,,,,,,,"2",,
"H38",448,2009-03-22 0:00:00,"ARLOAN","","","982000128138390","S6032","S6104",,"2",,
"H38",452,2009-03-23 0:00:00,"ARLOANHH","","","982000128138321","S6032","S6184",,"2",,
"H38",453,2009-03-26 0:00:00,"ARLOANAN","","","982000128138326","S6032","S6124",,"2",,
"H38",10164,2009-03-26 0:00:00,"ANARHH","","","982000128138371","7AN221","N3305",,"2",,
"H38",456,2009-03-27 0:00:00,"ANLOHH","","","982000025313706","7AN221","R5099",,"2",,
"H38",457,2009-03-27 0:00:00,"ARLOAN","","","982000128138383","S6032","S6230",,"2",,
"H38",461,2009-03-31 0:00:00,"ARLOANAN","","","982000025314176","S6032","S6273",,"2",,
"H38",10168,2009-04-01 0:00:00,"ANARHPAN","","","982000128138377","7AN221","N3272",,"2",,
"H38",463,2009-04-01 0:00:00,"ANLOANGV","","","982000128138516","7AN221","P4082",,"2",,
"H38",466,2009-04-03 0:00:00,"ARLOANHH","","","982000025313798","S6032","S6164",,"2",,
