544,"2010-10-15",504.00,38.50,2.60,
545,"2010-10-15",586.00,42.50,4.60,
546,"2010-10-15",418.00,40.00,3.70,
547,"2010-10-15",456.00,39.00,3.00,
548,"2010-10-15",538.00,41.50,4.30,
549,"2010-10-15",508.00,41.00,4.30,
550,"2010-10-15",500.00,41.00,4.30,
551,"2010-10-15",562.00,40.00,3.80,
552,"2010-10-15",422.00,41.00,4.10,
553,"2010-10-15",508.00,41.00,4.60,
554,"2010-10-15",542.00,42.00,5.20,
555,"2010-01-30",0.00,0.00,0.00,
556,"2010-03-26",0.00,0.00,0.00,
557,"2010-04-03",0.00,0.00,0.00,
558,"2010-10-15",0.00,0.00,0.00,
559,"2010-10-15",0.00,0.00,0.00,
560,"2010-01-30",0.00,0.00,0.00,
561,"2010-03-14",0.00,0.00,0.00,
562,"2010-03-21",0.00,0.00,0.00,
563,"2011-10-27",488.00,41.50,3.70,
564,"2011-10-14",660.00,43.00,4.20,
565,"2011-10-14",520.00,42.00,4.20,
566,"2011-10-14",546.00,41.00,3.20,
567,"2011-10-14",624.00,42.00,3.70,
568,"2011-10-14",452.00,40.00,3.20,
569,"2011-10-14",582.00,43.00,4.20,
570,"2011-10-27",454.00,41.50,3.80,
571,"2011-10-14",470.00,41.00,3.70,
572,"2011-10-14",586.00,43.50,4.50,
573,"2011-10-14",546.00,40.50,3.50,
574,"2011-10-14",526.00,41.00,3.70,
575,"2011-10-14",520.00,40.00,3.30,
576,"2011-10-14",496.00,42.00,4.20,
577,"2011-10-14",554.00,43.50,4.60,
578,"2011-10-14",604.00,44.00,4.80,
579,"2011-10-14",506.00,42.00,4.30,
580,"2011-10-14",526.00,41.50,4.00,
581,"2011-10-14",546.00,41.00,3.80,
582,"2011-10-14",460.00,37.00,1.90,
583,"2011-10-14",746.00,44.00,4.90,
584,"2011-10-14",542.00,40.50,3.60,
585,"2011-10-14",486.00,41.50,4.10,
586,"2011-10-14",550.00,42.50,4.60,
587,"2011-10-14",656.00,43.00,4.40,
588,"2011-10-27",510.00,40.50,3.40,
589,"2011-10-14",536.00,40.50,3.60,
590,"2011-10-27",552.00,41.50,3.40,
591,"2011-10-14",426.00,39.00,2.90,
592,"2011-10-14",658.00,46.00,5.90,
593,"2011-10-14",586.00,42.50,4.20,
594,"2011-10-14",524.00,40.50,3.60,
595,"2011-10-14",566.00,41.00,3.50,
596,"2011-10-27",412.00,38.50,2.50,
597,"2011-10-14",502.00,39.50,2.70,
598,"2011-10-14",436.00,37.50,2.20,
599,"2011-10-14",552.00,40.00,3.40,
600,"",0.00,0.00,0.00,
601,"2011-10-14",520.00,40.00,3.40,
602,"2011-10-14",646.00,44.00,5.00,
603,"2011-10-14",580.00,40.00,3.00,
604,"2011-10-14",550.00,43.00,4.90,
605,"2011-10-27",520.00,41.00,3.30,
606,"2011-10-14",558.00,40.50,3.70,
607,"2011-10-14",598.00,42.00,4.00,
608,"2011-10-14",356.00,37.50,1.80,
609,"2011-10-14",488.00,40.00,3.00,
610,"2011-10-14",540.00,41.50,3.80,
